year of birth,gender,name,ALL (count),ALL (rank),HISPANIC (count),HISPANIC (rank),ASIAN AND PACIFIC ISLANDER (count),ASIAN AND PACIFIC ISLANDER (rank),WHITE NON HISPANIC (count),WHITE NON HISPANIC (rank),BLACK NON HISPANIC (count),BLACK NON HISPANIC (rank),UNKNOWN (count),UNKNOWN (rank),
1990,FEMALE,EMMA,76,113,10,309,0,99,66,54,0,276,0,9
1990,FEMALE,ERIN,75,116,0,328,0,99,75,44,0,276,0,9
1990,FEMALE,GABRIELA,75,116,60,56,0,99,15,207,0,276,0,9
1990,FEMALE,MARGARET,75,116,14,236,0,99,50,72,11,229,0,9
1990,FEMALE,JAZMIN,75,116,54,64,0,99,0,313,21,119,0,9
1990,FEMALE,SIMONE,74,120,0,328,0,99,21,151,53,32,0,9
1990,FEMALE,HANNAH,74,120,0,328,12,74,62,57,0,276,0,9
1990,FEMALE,FELICIA,73,122,17,195,0,99,20,158,36,64,0,9
1990,FEMALE,ALEXANDRIA,72,123,20,165,0,99,31,109,21,119,0,9
1990,FEMALE,ISAMAR,72,123,72,41,0,99,0,313,0,276,0,9
1990,FEMALE,NANCY,72,123,38,94,17,45,17,177,0,276,0,9
1990,FEMALE,TARA,72,123,0,328,0,99,58,64,14,185,0,9
1990,FEMALE,JULISSA,71,127,71,45,0,99,0,313,0,276,0,9
1990,FEMALE,AMBER,71,127,11,291,0,99,23,141,37,61,0,9
1990,FEMALE,JENNA,71,127,0,328,0,99,71,51,0,276,0,9
1990,FEMALE,KRISTIN,70,130,11,291,0,99,49,73,10,252,0,9
1990,FEMALE,RAVEN,70,130,13,249,0,99,0,313,57,27,0,9
1990,FEMALE,HEATHER,69,132,14,236,0,99,55,68,0,276,0,9
1990,FEMALE,ABIGAIL,69,132,33,108,0,99,20,158,16,159,0,9
1990,FEMALE,KATRINA,68,134,10,309,14,64,17,177,27,89,0,9
1990,FEMALE,GABRIELLA,68,134,35,101,0,99,33,98,0,276,0,9
1990,FEMALE,DANIELLA,66,136,17,195,0,99,49,73,0,276,0,9
1990,FEMALE,BARBARA,65,137,27,122,0,99,23,141,15,166,0,9
1990,FEMALE,JACLYN,65,137,0,328,0,99,65,56,0,276,0,9
1990,FEMALE,PAMELA,65,137,35,101,0,99,17,177,13,194,0,9
1990,FEMALE,EVELYN,64,140,53,65,0,99,0,313,11,229,0,9
1990,FEMALE,DESTINY,61,141,33,108,0,99,0,313,28,88,0,9
1990,FEMALE,KATHRYN,61,141,0,328,0,99,61,59,0,276,0,9
1990,FEMALE,MARIE,60,143,16,207,0,99,18,170,26,96,0,9
1990,FEMALE,RAQUEL,59,144,33,108,0,99,11,273,15,166,0,9
1990,FEMALE,CAMILLE,59,144,10,309,0,99,11,273,38,57,0,9
1990,FEMALE,ARIANA,58,146,18,184,0,99,26,125,14,185,0,9
1990,FEMALE,APRIL,58,146,15,223,0,99,14,225,29,85,0,9
1990,FEMALE,WENDY,58,146,42,83,16,53,0,313,0,276,0,9
1990,FEMALE,CAROLINA,57,149,57,62,0,99,0,313,0,276,0,9
1990,FEMALE,STACEY,57,149,24,137,0,99,12,252,21,119,0,9
1990,FEMALE,SUSAN,57,149,11,291,28,33,18,170,0,276,0,9
1990,FEMALE,MARISSA,56,152,0,328,0,99,56,67,0,276,0,9
1990,FEMALE,LATOYA,56,152,0,328,0,99,0,313,56,30,0,9
1990,FEMALE,ADRIANA,56,152,40,92,0,99,16,194,0,276,0,9
1990,FEMALE,BRENDA,56,152,46,74,0,99,0,313,10,252,0,9
1990,FEMALE,DEBORAH,55,156,11,291,10,90,18,170,16,159,0,9
1990,FEMALE,CAROLYN,55,156,27,122,0,99,28,117,0,276,0,9
1990,FEMALE,MADELINE,53,158,38,94,0,99,15,207,0,276,0,9
1990,FEMALE,DAISY,53,158,53,65,0,99,0,313,0,276,0,9
1990,FEMALE,ROSA,52,160,52,69,0,99,0,313,0,276,0,9
1990,FEMALE,FRANCESCA,51,161,13,249,0,99,38,92,0,276,0,9
1990,FEMALE,TANISHA,51,161,10,309,0,99,0,313,41,49,0,9
1990,FEMALE,ISABEL,51,161,27,122,0,99,24,137,0,276,0,9
1990,FEMALE,CANDICE,51,161,16,207,0,99,0,313,35,65,0,9
1990,FEMALE,NAOMI,51,161,16,207,0,99,14,225,21,119,0,9
1990,FEMALE,GENESIS,51,161,51,70,0,99,0,313,0,276,0,9
1990,FEMALE,JAZMINE,51,161,24,137,0,99,0,313,27,89,0,9
1990,FEMALE,GLORIA,50,168,37,97,0,99,0,313,13,194,0,9
1990,FEMALE,ASIA,49,169,0,328,0,99,0,313,49,35,0,9
1990,FEMALE,ANNE,49,169,0,328,14,64,35,93,0,276,0,9
1990,FEMALE,HELEN,49,169,16,207,16,53,17,177,0,276,0,9
1990,FEMALE,SHIRLEY,49,169,27,122,22,36,0,313,0,276,0,9
1990,FEMALE,SHARON,49,169,10,309,14,64,13,240,12,209,0,9
1990,FEMALE,KAITLIN,49,169,0,328,0,99,49,73,0,276,0,9
1990,FEMALE,JOSEPHINE,48,175,27,122,0,99,21,151,0,276,0,9
1990,FEMALE,RENEE,48,175,0,328,0,99,15,207,33,67,0,9
1990,FEMALE,DANIELA,48,175,24,137,0,99,24,137,0,276,0,9
1990,FEMALE,MALKA,47,178,0,328,0,99,47,79,0,276,0,9
1990,FEMALE,MORGAN,47,178,0,328,0,99,30,112,17,153,0,9
1990,FEMALE,CHANTEL,47,178,0,328,0,99,0,313,47,37,0,9
1990,FEMALE,TRACY,47,178,13,249,0,99,14,225,20,129,0,9
1990,FEMALE,RIVKA,47,178,0,328,0,99,47,79,0,276,0,9
1990,FEMALE,JOCELYN,46,183,46,74,0,99,0,313,0,276,0,9
1990,FEMALE,MARLENE,46,183,46,74,0,99,0,313,0,276,0,9
1990,FEMALE,IMANI,46,183,0,328,0,99,0,313,46,39,0,9
1990,FEMALE,TAYLOR,46,183,0,328,0,99,33,98,13,194,0,9
1990,FEMALE,FRANCES,46,183,34,107,0,99,0,313,12,209,0,9
1990,FEMALE,TAMARA,45,188,12,272,0,99,0,313,33,67,0,9
1990,FEMALE,ALISON,45,188,0,328,0,99,45,81,0,276,0,9
1990,FEMALE,THERESA,45,188,0,328,0,99,25,131,20,129,0,9
1990,FEMALE,STEFANIE,45,188,19,172,0,99,26,125,0,276,0,9
1990,FEMALE,MAYA,44,192,0,328,11,85,12,252,21,119,0,9
1990,FEMALE,ALISHA,44,192,13,249,0,99,0,313,31,73,0,9
1990,FEMALE,GISELLE,44,192,44,80,0,99,0,313,0,276,0,9
1990,FEMALE,BRIANA,44,192,0,328,0,99,25,131,19,139,0,9
1990,FEMALE,IRENE,44,192,16,207,14,64,14,225,0,276,0,9
1990,FEMALE,EVA,43,197,21,157,12,74,10,298,0,276,0,9
1990,FEMALE,JANE,43,197,0,328,20,39,23,141,0,276,0,9
1990,FEMALE,KAITLYN,43,197,0,328,0,99,43,86,0,276,0,9
1990,FEMALE,LINDSAY,43,197,0,328,0,99,43,86,0,276,0,9
1990,FEMALE,IRIS,42,201,42,83,0,99,0,313,0,276,0,9
1990,FEMALE,CHANEL,42,201,12,272,0,99,0,313,30,83,0,9
1990,FEMALE,ALANA,42,201,0,328,0,99,30,112,12,209,0,9
1990,FEMALE,DEANNA,42,201,12,272,0,99,19,165,11,229,0,9
1990,FEMALE,SHANTEL,42,201,0,328,0,99,0,313,42,45,0,9
1990,FEMALE,STEPHANY,41,206,41,86,0,99,0,313,0,276,0,9
1990,FEMALE,TIARA,41,206,0,328,0,99,0,313,41,49,0,9
1990,FEMALE,NATHALIE,41,206,41,86,0,99,0,313,0,276,0,9
1990,FEMALE,LUZ,41,206,41,86,0,99,0,313,0,276,0,9
1990,FEMALE,TIANA,41,206,14,236,0,99,0,313,27,89,0,9
1990,FEMALE,SHAQUANA,40,211,0,328,0,99,0,313,40,54,0,9
1990,FEMALE,MEGHAN,40,211,0,328,0,99,40,91,0,276,0,9
1990,FEMALE,JOHANNA,40,211,40,92,0,99,0,313,0,276,0,9
1990,FEMALE,ELAINE,40,211,18,184,12,74,0,313,10,252,0,9
1990,FEMALE,RUTH,39,215,14,236,0,99,15,207,10,252,0,9
1990,FEMALE,CARLA,39,215,17,195,0,99,11,273,11,229,0,9
1990,FEMALE,ROSE,39,215,14,236,0,99,25,131,0,276,0,9
1990,FEMALE,LATISHA,39,215,0,328,0,99,0,313,39,56,0,9
1990,FEMALE,JANET,39,215,25,135,14,64,0,313,0,276,0,9
1990,FEMALE,FATIMA,39,215,0,328,12,74,0,313,27,89,0,9
1990,FEMALE,ANNIE,38,221,10,309,28,33,0,313,0,276,0,9
1990,FEMALE,SADE,37,222,0,328,0,99,0,313,37,61,0,9
1990,FEMALE,ANGELINA,37,222,26,132,0,99,11,273,0,276,0,9
1990,FEMALE,STACY,37,222,26,132,0,99,0,313,11,229,0,9
1990,FEMALE,PAIGE,37,222,0,328,0,99,22,147,15,166,0,9
1990,FEMALE,JESENIA,36,226,36,99,0,99,0,313,0,276,0,9
1990,FEMALE,AISHA,36,226,18,184,0,99,0,313,18,148,0,9
1990,FEMALE,TERESA,36,226,14,236,0,99,22,147,0,276,0,9
1990,FEMALE,BRIANNA,36,226,0,328,0,99,17,177,19,139,0,9
1990,FEMALE,CHANTAL,35,230,15,223,0,99,0,313,20,129,0,9
1990,FEMALE,ALEJANDRA,35,230,35,101,0,99,0,313,0,276,0,9
1990,FEMALE,REGINA,35,230,0,328,0,99,14,225,21,119,0,9
1990,FEMALE,NATALIA,35,230,35,101,0,99,0,313,0,276,0,9
1990,FEMALE,LILLIAN,34,234,21,157,0,99,13,240,0,276,0,9
1990,FEMALE,DIANE,34,234,10,309,10,90,0,313,14,185,0,9
1990,FEMALE,NADIA,34,234,19,172,0,99,0,313,15,166,0,9
1990,FEMALE,JULIANA,34,234,18,184,0,99,16,194,0,276,0,9
1990,FEMALE,KEISHA,34,234,0,328,0,99,0,313,34,66,0,9
1990,FEMALE,CLAUDIA,34,234,23,145,0,99,11,273,0,276,0,9
1990,FEMALE,MEAGAN,33,240,0,328,0,99,33,98,0,276,0,9
1990,FEMALE,DINA,33,240,0,328,0,99,33,98,0,276,0,9
1990,FEMALE,KENYA,33,240,0,328,0,99,0,313,33,67,0,9
1990,FEMALE,CHARLOTTE,33,240,0,328,0,99,33,98,0,276,0,9
1990,FEMALE,DIAMOND,33,240,0,328,0,99,0,313,33,67,0,9
1990,FEMALE,ANASTASIA,33,240,0,328,0,99,13,240,20,129,0,9
1990,FEMALE,TINA,32,246,0,328,17,45,15,207,0,276,0,9
1990,FEMALE,VIVIAN,32,246,14,236,18,43,0,313,0,276,0,9
1990,FEMALE,JANICE,32,246,19,172,13,71,0,313,0,276,0,9
1990,FEMALE,ANTOINETTE,32,246,0,328,0,99,0,313,32,71,0,9
1990,FEMALE,ZOE,32,246,0,328,0,99,32,106,0,276,0,9
1990,FEMALE,AMELIA,32,246,10,309,0,99,12,252,10,252,0,9
1990,FEMALE,LILY,32,246,0,328,17,45,15,207,0,276,0,9
1990,FEMALE,MOLLY,32,246,0,328,0,99,32,106,0,276,0,9
1990,FEMALE,CHLOE,32,246,0,328,0,99,32,106,0,276,0,9
1990,FEMALE,SHAKIRA,31,255,0,328,0,99,0,313,31,73,0,9
1990,FEMALE,SOFIA,31,255,11,291,0,99,20,158,0,276,0,9
1990,FEMALE,SANDY,31,255,12,272,19,41,0,313,0,276,0,9
1990,FEMALE,SHANAE,31,255,0,328,0,99,0,313,31,73,0,9
1990,FEMALE,PRECIOUS,31,255,0,328,0,99,0,313,31,73,0,9
1990,FEMALE,LORRAINE,31,255,20,165,0,99,0,313,11,229,0,9
1990,FEMALE,ROSEMARY,31,255,31,113,0,99,0,313,0,276,0,9
1990,FEMALE,EILEEN,31,255,16,207,0,99,15,207,0,276,0,9
1990,FEMALE,ELENA,30,263,14,236,0,99,16,194,0,276,0,9
1990,FEMALE,OCTAVIA,30,263,0,328,0,99,0,313,30,83,0,9
1990,FEMALE,YESSENIA,30,263,30,115,0,99,0,313,0,276,0,9
1990,FEMALE,ALICE,30,263,0,328,17,45,13,240,0,276,0,9
1990,FEMALE,COLLEEN,30,263,0,328,0,99,30,112,0,276,0,9
1990,FEMALE,CLAIRE,30,263,0,328,0,99,30,112,0,276,0,9
1990,FEMALE,ANITA,30,263,0,328,11,85,0,313,19,139,0,9
1990,FEMALE,TANIA,30,263,19,172,0,99,0,313,11,229,0,9
1990,FEMALE,PAOLA,30,263,30,115,0,99,0,313,0,276,0,9
1990,FEMALE,JESSENIA,29,272,29,119,0,99,0,313,0,276,0,9
1990,FEMALE,SHANA,29,272,0,328,0,99,0,313,29,85,0,9
1990,FEMALE,DARLENE,29,272,19,172,0,99,0,313,10,252,0,9
1990,FEMALE,NINA,29,272,0,328,0,99,29,116,0,276,0,9
1990,FEMALE,VIRGINIA,29,272,15,223,0,99,14,225,0,276,0,9
1990,FEMALE,JANELLE,29,272,0,328,0,99,0,313,29,85,0,9
1990,FEMALE,JANINE,28,278,13,249,0,99,15,207,0,276,0,9
1990,FEMALE,TONI,28,278,0,328,0,99,17,177,11,229,0,9
1990,FEMALE,MARISA,28,278,0,328,0,99,28,117,0,276,0,9
1990,FEMALE,CHARLENE,28,278,13,249,0,99,0,313,15,166,0,9
1990,FEMALE,YASMIN,28,278,17,195,0,99,0,313,11,229,0,9
1990,FEMALE,DEVORAH,28,278,0,328,0,99,28,117,0,276,0,9
1990,FEMALE,LISSETTE,27,284,27,122,0,99,0,313,0,276,0,9
1990,FEMALE,JOANNE,27,284,16,207,0,99,0,313,11,229,0,9
1990,FEMALE,GERALDINE,27,284,27,122,0,99,0,313,0,276,0,9
1990,FEMALE,PATRICE,27,284,0,328,0,99,0,313,27,89,0,9
1990,FEMALE,JEANETTE,27,284,27,122,0,99,0,313,0,276,0,9
1990,FEMALE,MELODY,27,284,27,122,0,99,0,313,0,276,0,9
1990,FEMALE,CHAVA,27,284,0,328,0,99,27,120,0,276,0,9
1990,FEMALE,ARLENE,27,284,27,122,0,99,0,313,0,276,0,9
1990,FEMALE,SOPHIE,27,284,0,328,0,99,27,120,0,276,0,9
1990,FEMALE,JOYCE,27,284,0,328,17,45,0,313,10,252,0,9
1990,FEMALE,SYLVIA,26,294,16,207,0,99,10,298,0,276,0,9
1990,FEMALE,KENDRA,26,294,0,328,0,99,0,313,26,96,0,9
1990,FEMALE,ELIZA,26,294,12,272,0,99,14,225,0,276,0,9
1990,FEMALE,LINDSEY,26,294,0,328,0,99,26,125,0,276,0,9
1990,FEMALE,DONNA,26,294,0,328,0,99,16,194,10,252,0,9
1990,FEMALE,WHITNEY,26,294,0,328,0,99,0,313,26,96,0,9
1990,FEMALE,SHANEQUA,26,294,0,328,0,99,0,313,26,96,0,9
1990,FEMALE,ROCHEL,26,294,0,328,0,99,26,125,0,276,0,9
1990,FEMALE,CASEY,25,302,0,328,0,99,25,131,0,276,0,9
1990,FEMALE,TAMIKA,25,302,0,328,0,99,0,313,25,101,0,9
1990,FEMALE,MARISOL,25,302,25,135,0,99,0,313,0,276,0,9
1990,FEMALE,JALEESA,25,302,0,328,0,99,0,313,25,101,0,9
1990,FEMALE,SHOSHANA,25,302,0,328,0,99,25,131,0,276,0,9
1990,FEMALE,CELESTE,25,302,13,249,0,99,0,313,12,209,0,9
1990,FEMALE,NIA,24,308,0,328,0,99,0,313,24,103,0,9
1990,FEMALE,YOCHEVED,24,308,0,328,0,99,24,137,0,276,0,9
1990,FEMALE,JUDY,24,308,12,272,12,74,0,313,0,276,0,9
1990,FEMALE,MARITZA,24,308,24,137,0,99,0,313,0,276,0,9
1990,FEMALE,SONIA,24,308,24,137,0,99,0,313,0,276,0,9
1990,FEMALE,JUDITH,24,308,12,272,0,99,12,252,0,276,0,9
1990,FEMALE,KATE,24,308,0,328,0,99,24,137,0,276,0,9
1990,FEMALE,DAMARIS,24,308,24,137,0,99,0,313,0,276,0,9
1990,FEMALE,JOY,24,308,0,328,0,99,0,313,24,103,0,9
1990,FEMALE,SHEILA,24,308,24,137,0,99,0,313,0,276,0,9
1990,FEMALE,AYANA,24,308,0,328,0,99,0,313,24,103,0,9
1990,FEMALE,JAMILA,23,319,0,328,0,99,0,313,23,109,0,9
1990,FEMALE,XIOMARA,23,319,23,145,0,99,0,313,0,276,0,9
1990,FEMALE,ILIANA,23,319,23,145,0,99,0,313,0,276,0,9
1990,FEMALE,SHANICE,23,319,0,328,0,99,0,313,23,109,0,9
1990,FEMALE,MARIBEL,23,319,23,145,0,99,0,313,0,276,0,9
1990,FEMALE,JACKLYN,23,319,11,291,0,99,12,252,0,276,0,9
1990,FEMALE,BRIDGET,23,319,0,328,0,99,23,141,0,276,0,9
1990,FEMALE,JANAY,23,319,0,328,0,99,0,313,23,109,0,9
1990,FEMALE,DENISSE,23,319,23,145,0,99,0,313,0,276,0,9
1990,FEMALE,CARLY,23,319,0,328,0,99,23,141,0,276,0,9
1990,FEMALE,TALIA,23,319,0,328,0,99,23,141,0,276,0,9
1990,FEMALE,IVANA,23,319,23,145,0,99,0,313,0,276,0,9
1990,FEMALE,PRINCESS,23,319,0,328,0,99,0,313,23,109,0,9
1990,FEMALE,MARGARITA,23,319,23,145,0,99,0,313,0,276,0,9
1990,FEMALE,DOMONIQUE,22,333,0,328,0,99,0,313,22,115,0,9
1990,FEMALE,ROBIN,22,333,0,328,0,99,10,298,12,209,0,9
1990,FEMALE,FIONA,22,333,0,328,10,90,12,252,0,276,0,9
1990,FEMALE,MARILYN,22,333,22,154,0,99,0,313,0,276,0,9
1990,FEMALE,LUCY,22,333,0,328,0,99,22,147,0,276,0,9
1990,FEMALE,JADE,22,333,0,328,0,99,0,313,22,115,0,9
1990,FEMALE,ADA,22,333,10,309,12,74,0,313,0,276,0,9
1990,FEMALE,CRISTAL,22,333,22,154,0,99,0,313,0,276,0,9
1990,FEMALE,CIARA,22,333,11,291,0,99,0,313,11,229,0,9
1990,FEMALE,SHANTE,21,342,0,328,0,99,0,313,21,119,0,9
1990,FEMALE,WINNIE,21,342,0,328,21,37,0,313,0,276,0,9
1990,FEMALE,LIZBETH,21,342,21,157,0,99,0,313,0,276,0,9
1990,FEMALE,RAIZY,21,342,0,328,0,99,21,151,0,276,0,9
1990,FEMALE,ALIZA,21,342,0,328,0,99,21,151,0,276,0,9
1990,FEMALE,PEARL,21,342,0,328,0,99,21,151,0,276,0,9
1990,FEMALE,MARIANA,21,342,21,157,0,99,0,313,0,276,0,9
1990,FEMALE,LOURDES,21,342,21,157,0,99,0,313,0,276,0,9
